Raster,Red,Green,Blue,NIR,FC,c_depth,CH,vol_cd,VOL_CH,BNDVI,GBNDVI,GNDVI,NDVI,NDVIf,EVI,EVI2,SAVI,OSAVI,TSAVIm,TSAVIg,MSR,SR,LAI
SLM_140809_1041_0011,0.0467,0.0523,0.0338,0.3479,0.545138889,1.09495419,1.500158741,2.148847598,2.94406153,0.822897564,0.603225806,0.738630685,0.763304612,0.552565362,0.547795722,0.51576049,0.505030181,0.543094122,-9.961502966,5.489139121,2.218799129,7.449678801,2.1
SLM_140809_1041_0012,0.0467,0.0556,0.0348,0.3569,0.519097222,1.182506428,1.619994037,2.209808887,3.027363857,0.822312995,0.595797004,0.730424242,0.768582755,0.543240007,0.563549161,0.52791733,0.514940239,0.550390348,-16.02006141,4.752991193,2.259476217,7.642398287,1.89
SLM_140809_1041_0013,0.0453,0.0545,0.0329,0.3688,0.652777778,1.44917798,1.954261512,3.405568254,4.592514552,0.836196166,0.616834722,0.742499409,0.781212268,0.614124675,0.580227428,0.547369917,0.530850016,0.563490681,-49.44864865,4.182473965,2.361960164,8.141280353,1.75
SLM_140809_1041_0014,0.0453,0.0512,0.0309,0.3599,0.703125,1.37023901,2.047254181,3.468417494,5.182112145,0.841862845,0.628506787,0.750912187,0.776406713,0.63497347,0.561805779,0.535536762,0.521321255,0.556617127,-18.37647059,4.681868939,2.322067815,7.944812362,1.76
SLM_140809_1041_0015,0.0467,0.0534,0.0329,0.3419,0.605902778,1.588768768,1.977306037,3.465501876,4.312998793,0.824439701,0.596917328,0.729825449,0.759650026,0.578503227,0.536590686,0.507572319,0.498311951,0.538096974,-7.859136921,6.164479733,2.191323594,7.321199143,1.69
SLM_140809_1041_0016,0.0494,0.0545,0.0329,0.3643,0.517361111,1.471264787,1.8025784,2.740230665,3.357302271,0.834340383,0.613017489,0.739732569,0.761179599,0.53859639,0.556773578,0.530899748,0.516963993,0.54889315,-39.95276382,4.106714876,2.202756167,7.374493927,1.6
SLM_140809_1041_0017,0.0467,0.0523,0.0329,0.3419,0.553819444,1.236295147,1.809506333,2.464863449,3.607703251,0.824439701,0.601030204,0.734652461,0.759650026,0.554563122,0.536590686,0.507572319,0.498311951,0.538096974,-7.859136921,6.164479733,2.191323594,7.321199143,2.23
SLM_140809_1041_0018,0.0385,0.0468,0.0281,0.3389,0.555555556,1.761048765,2.319397686,3.52209753,4.638795371,0.846866485,0.637989367,0.757324345,0.795972443,0.575540246,0.552551227,0.524697827,0.513562799,0.558987719,-6.145926226,8.409317804,2.492118078,8.802597403,2.17
SLM_140809_1041_0019,0.0481,0.0567,0.0338,0.3808,0.569444444,1.836337681,2.224770145,3.764492246,4.560778798,0.836951278,0.615955867,0.7408,0.775705293,0.570887736,0.587435553,0.55589344,0.537248358,0.564951605,32.22922201,3.540712946,2.316339641,7.916839917,1.88
SLM_140809_1041_0020,0.044,0.0501,0.0309,0.3539,0.644097222,1.386567307,2.014823294,3.215102942,4.671871512,0.839397089,0.627500575,0.751980198,0.778838904,0.608418808,0.558922195,0.530832477,0.517707985,0.555475892,-12.125387,5.260577569,2.342115285,8.043181818,2.18
SLM_140809_1041_0021,0.0508,0.0556,0.0338,0.3778,0.519097222,1.515580101,1.973972061,2.832240314,3.688860288,0.835762877,0.617294521,0.743424089,0.762949137,0.540315611,0.572038346,0.545101752,0.528214516,0.555555556,34.46141079,3.495454545,2.216102344,7.437007874,1.51
SLM_140809_1041_0022,0.0481,0.0556,0.0329,0.3778,0.5,1.347448359,1.787419745,2.425407045,3.217355541,0.839785732,0.620416041,0.743424089,0.774125382,0.537062691,0.580600852,0.551987624,0.534128956,0.562724014,48.42881844,3.639766082,2.303523191,7.854469854,1.44
SLM_140809_1041_0023,0.0508,0.0556,0.0329,0.3688,0.425347222,1.653987961,1.991324329,2.532669065,3.049215379,0.836196166,0.61294555,0.737983035,0.757864633,0.49475145,0.557171392,0.533299345,0.518703784,0.548654244,-277.0758621,3.815384615,2.178098541,7.25984252,2.17
SLM_140809_1041_0024,0.0481,0.05395,0.0319,0.3808,0.569444444,1.554333553,2.39048492,3.186383784,4.900494085,0.845408287,0.632058288,0.751811386,0.775705293,0.570887736,0.581582352,0.55589344,0.537248358,0.564951605,32.22922201,3.540712946,2.316339641,7.916839917,1.77
SLM_140809_1041_0025,0.0494,0.0545,0.0329,0.3569,0.524305556,1.589445477,2.204486461,3.000078337,4.160968195,0.831195485,0.606572136,0.735051045,0.756829929,0.53951847,0.546550069,0.521023952,0.508937438,0.542998411,-18.35771971,4.509101517,2.170492225,7.224696356,1.63
SLM_140809_1041_0026,0.0508,0.0556,0.0338,0.3688,0.545138889,1.524577551,2.005686412,2.991983444,3.936159583,0.832091406,0.60977739,0.737983035,0.757864633,0.549599817,0.559819731,0.533299345,0.518703784,0.548654244,-277.0758621,3.815384615,2.178098541,7.25984252,1.79
SLM_140809_1041_0027,0.0467,0.0523,0.0329,0.3599,0.519097222,1.734042053,2.22403513,3.240491087,4.156165648,0.832484725,0.617164682,0.746239689,0.770290212,0.544126342,0.561955001,0.531936575,0.518199868,0.552770914,-19.86398996,4.558479701,2.272896322,7.706638116,1.95
SLM_140809_1041_0028,0.0467,0.0534,0.0309,0.3658,0.576388889,1.539396811,2.427300358,3.194248382,5.036648242,0.844214772,0.625416574,0.745229008,0.773575758,0.572963805,0.564079901,0.539793488,0.524547945,0.557379913,-36.53634312,4.229318004,2.299092197,7.832976445,2.18
SLM_140809_1041_0029,0.0426,0.0512,0.03,0.3718,0.602430556,2.129261932,2.836736865,4.617836816,6.152173076,0.850671976,0.641501104,0.757919622,0.794401544,0.597842597,0.586851112,0.558329489,0.540026247,0.573119777,-58.475,4.229231542,2.477679649,8.727699531,1.59
SLM_140809_1041_0030,0.0508,0.0567,0.0348,0.3748,0.543402778,1.87386158,2.317927961,3.665741716,4.534446574,0.830078125,0.607548788,0.737195829,0.761278195,0.550659853,0.570985479,0.541183388,0.525064823,0.553278689,54.40529801,3.593700787,2.203496395,7.377952756,2.15
SLM_140809_1041_0031,0.0508,0.0556,0.0348,0.3479,0.487847222,1.844641304,2.338488245,3.23965129,4.10696998,0.818134309,0.587497148,0.7244114,0.745171808,0.51717583,0.533699792,0.505333986,0.495882942,0.531770181,-11.2929878,5.008924949,2.087601873,6.848425197,1.74
SLM_140809_1041_0032,0.0481,0.0545,0.0338,0.3569,0.454861111,1.665703421,2.002908437,2.727589351,3.279762566,0.82697722,0.603324349,0.735051045,0.762469136,0.510359225,0.554597701,0.524335412,0.511823204,0.546548673,-17.14531422,4.624085638,2.212469242,7.41995842,1.72
SLM_140809_1041_0033,0.0535,0.0556,0.0338,0.3628,0.543402778,1.390765247,2.065804968,2.720684515,4.041230968,0.829551185,0.604599735,0.734225621,0.742973817,0.540713203,0.540620849,0.518542114,0.506329805,0.536699636,-54.82685512,3.891647856,2.072525218,6.781308411,1.88
SLM_140809_1041_0034,0.0481,0.0523,0.0319,0.3359,0.494791667,1.620436821,2.263228712,2.886403087,4.031376143,0.826536161,0.599143061,0.730551262,0.749479167,0.522398546,0.51940083,0.495748756,0.488348416,0.529044118,-6.594739271,6.795435093,2.117642475,6.983367983,2.31
SLM_140809_1041_0035,0.0467,0.0545,0.0319,0.3569,0.489583333,1.770504961,2.208279412,3.120514994,3.892092463,0.83590535,0.610196255,0.735051045,0.768582755,0.529410307,0.554780556,0.52791733,0.514940239,0.550390348,-16.02006141,4.752991193,2.259476217,7.642398287,1.94
SLM_140809_1041_0036,0.0576,0.0644,0.0367,0.3808,0.362847222,1.143107643,1.505192413,1.493184359,1.96615759,0.824191617,0.580410874,0.710691824,0.737226277,0.45864634,0.556799779,0.531914894,0.516624041,0.540106952,16.26826347,3.091957511,2.033877714,6.611111111,0.8
SLM_140809_1041_0037,0.059,0.06605,0.0377,0.3928,0.326388889,0.967465,1.376325171,1.136771375,1.617182076,0.82485482,0.582116605,0.712106353,0.738822488,0.443226784,0.569994194,0.543860792,0.526055894,0.545603138,9.441964286,2.791158034,2.044500463,6.657627119,1.1
SLM_140809_1041_0038,0.0644,0.072,0.03525,0.3838,0.454861111,1.128119392,1.522777911,1.847295505,2.49354883,0.83176232,0.563180939,0.684071961,0.712628291,0.487688563,0.530274102,0.519059258,0.505273149,0.525156199,10.50670171,2.760911602,1.87999222,5.959627329,1.94
SLM_140809_1041_0039,0.0576,0.0644,0.0329,0.3778,0.475694444,1.153427496,1.636799273,1.975244587,2.803018756,0.839785732,0.590402021,0.708729082,0.73541571,0.507124834,0.542105441,0.528020369,0.513470173,0.537789721,19.61167883,3.165907306,2.021928871,6.559027778,1.79
SLM_140809_1041_0040,0.0767,0.0698,0.0425,0.3389,0.022569444,0.349536591,0.878583956,0.028399848,0.071384946,0.777136864,0.502216312,0.658429166,0.630895091,0.307468118,0.442800689,0.430406177,0.429554391,0.45552467,-22.28294434,3.342741718,1.468578737,4.41851369,0.11
SLM_140809_1041_0041,0.0481,0.0611,0.0348,0.3778,0.581597222,1.120075607,1.604059041,2.345158303,3.358498616,0.831313621,0.595102385,0.721576669,0.774125382,0.575750005,0.586487833,0.551987624,0.534128956,0.562724014,48.42881844,3.639766082,2.303523191,7.854469854,2.84
SLM_140809_1041_0042,0.0481,0.0589,0.0338,0.3958,0.668402778,1.102404251,1.560709896,2.652660229,3.755458187,0.84264432,0.620470829,0.740928084,0.783284524,0.623028718,0.6074848,0.57518991,0.552547939,0.575757576,12.53314646,3.139336493,2.379521208,8.228690229,2.18
SLM_140809_1041_0043,0.0535,0.0633,0.0377,0.4048,0.654513889,0.804884415,1.337726598,1.896508902,3.152018296,0.82960452,0.600632661,0.729544969,0.766528475,0.605349366,0.60860677,0.57282155,0.549879996,0.568170791,8.062583818,2.771784232,2.243501324,7.56635514,3.02
SLM_140809_1041_0044,0.0467,0.0589,0.0343,0.4078,0.663194444,1.304603882,1.790313289,3.114741768,4.274372978,0.844831486,0.627944112,0.747589458,0.79449945,0.627949288,0.630962782,0.593961365,0.56746988,0.587632221,9.006066442,2.947156137,2.478575225,8.732334047,2.33
SLM_140809_1041_0045,0.0481,0.0611,0.0348,0.4228,0.664930556,1.025904751,1.532616274,2.455759497,3.668700207,0.847902098,0.63022942,0.747468485,0.795710342,0.629612953,0.645856315,0.608975192,0.57889587,0.593913457,6.401312767,2.665682657,2.489698798,8.79002079,2.63
SLM_140809_1041_0046,0.0508,0.0589,0.0319,0.3479,0.467013889,1.051642685,1.521754646,1.768074264,2.558449999,0.832016851,0.586049692,0.710422812,0.745171808,0.507901417,0.525487283,0.505333986,0.495882942,0.531770181,-11.2929878,5.008924949,2.087601873,6.848425197,2.4
SLM_140809_1041_0047,0.0453,0.0567,0.029,0.3868,0.59375,0.849780273,1.338393809,1.816405334,2.860816766,0.860509861,0.637248677,0.744306652,0.790326313,0.591131249,0.592429394,0.57087167,0.549565497,0.576760682,23.48915663,3.497388878,2.440897114,8.538631347,1.89
SLM_140809_1041_0048,0.0494,0.0589,0.0348,0.3808,0.508680556,0.994784451,1.460350919,1.821699025,2.67426762,0.83253128,0.605057956,0.732090061,0.770339377,0.539252496,0.585016241,0.552569096,0.534401204,0.561504575,28.53243243,3.474125874,2.273284687,7.708502024,1.37
SLM_140809_1041_0049,0.0453,0.0578,0.03,0.3988,0.597222222,1.208581905,1.707613889,2.598451097,3.671369861,0.860074627,0.639128648,0.746824354,0.795991894,0.596217381,0.611337853,0.586227712,0.561646012,0.585168019,12.45153374,3.183963744,2.492297779,8.803532009,2
SLM_140809_1041_0050,0.0426,0.0468,0.029,0.3599,0.460069444,1.130940208,1.575299449,1.87311972,2.609089712,0.850861404,0.652054166,0.76985493,0.788322981,0.524662483,0.56741774,0.542526707,0.527368421,0.564088889,-16.09461078,4.934761322,2.423161333,8.448356808,1.05
SLM_140809_1041_0051,0.0535,0.06,0.0309,0.3808,0.446180556,1.252255669,1.561305523,2.011435668,2.507846996,0.849890697,0.614585542,0.727767695,0.753626525,0.502399335,0.556613721,0.542174662,0.525473617,0.550731954,20.82308657,3.275310835,2.147208411,7.117757009,1.44
SLM_140809_1041_0052,0.0562,0.0644,0.0377,0.4123,0.559027778,1.078049946,1.436057872,2.169575516,2.890066467,0.832444444,0.603032659,0.729809104,0.760085379,0.557200507,0.60695415,0.575401699,0.551522974,0.566587112,6.481785967,2.579187817,2.194567879,7.336298932,2.33
SLM_140809_1041_0053,0.0562,0.0655,0.0386,0.4168,0.585069444,1.168577614,1.58044836,2.461316599,3.328819359,0.8304787,0.600307161,0.728384823,0.762367865,0.57051731,0.615568453,0.580983192,0.555909558,0.569668246,6.003104787,2.521271394,2.211703953,7.416370107,2.43
SLM_140809_1041_0054,0.0562,0.0633,0.0367,0.3988,0.536458333,0.923566475,1.39435205,1.783637755,2.692842396,0.831458094,0.59903769,0.726033326,0.752967033,0.54299794,0.586342632,0.558460696,0.538115183,0.557073171,8.688667992,2.782808023,2.142463849,7.096085409,2.91
SLM_140809_1041_0055,0.0522,0.06,0.0343,0.3898,0.555555556,1.160998526,1.480263978,2.321997051,2.960527956,0.838245697,0.610411072,0.733214762,0.763800905,0.557667169,0.583780045,0.557066294,0.537579618,0.560797342,13.54528302,3.10891375,2.22257309,7.46743295,2.17
SLM_140809_1041_0056,0.0522,0.0589,0.0338,0.3868,0.543402778,0.945510178,1.345986557,1.849654285,2.633086202,0.839277223,0.613347237,0.735696657,0.762186788,0.551153585,0.57829243,0.55321147,0.534504792,0.558597663,15.61318681,3.179709064,2.210336651,7.409961686,2.07
SLM_140809_1041_0057,0.0508,0.0578,0.0338,0.4048,0.602430556,0.91558979,1.431002586,1.985685358,3.103486858,0.845873233,0.630942788,0.750108085,0.776997366,0.587357788,0.607787927,0.579674073,0.555671829,0.575048733,8.672882969,2.861016949,2.326909797,7.968503937,1.74
SLM_140809_1041_0058,0.0508,0.0622,0.0367,0.4168,0.571180556,1.113057861,1.517864075,2.288725227,3.121108004,0.83814774,0.616443669,0.740292276,0.782720274,0.575720434,0.632626958,0.594650099,0.567383216,0.583173996,6.71523742,2.672081218,2.374717638,8.204724409,3.04
SLM_140809_1041_0059,0.0508,0.06,0.0357,0.4018,0.664930556,0.986339397,1.405231848,2.361049933,3.363773736,0.8368,0.615276382,0.74014725,0.775519222,0.616187261,0.609862043,0.575893209,0.552697879,0.572967679,9.391467222,2.915116279,2.314824048,7.909448819,2.75
SLM_140809_1041_0060,0.0562,0.0655,0.0377,0.4228,0.692708333,0.867517376,1.370387781,2.163371456,3.417404528,0.836264929,0.607604563,0.731722302,0.765344468,0.622347991,0.620409545,0.588375019,0.561695608,0.57370892,5.481344148,2.45034965,2.234377483,7.523131673,3.14
SLM_140809_1041_0061,0.0481,0.0567,0.0319,0.3838,0.605902778,1.058041344,1.530038042,2.307852681,3.337395479,0.846523936,0.624894157,0.742565267,0.777263255,0.589175132,0.585598158,0.559783624,0.540347677,0.567156614,24.27835926,3.448824593,2.329094989,7.979209979,2.32
SLM_140809_1041_0062,0.0522,0.0611,0.0357,0.4048,0.522569444,1.03225708,1.465556145,1.941933632,2.757077497,0.837911464,0.614035088,0.737711955,0.771553611,0.546419508,0.607826237,0.576113667,0.552664577,0.571474878,8.346961326,2.814281279,2.282910872,7.754789272,2.88
SLM_140809_1041_0063,0.0522,0.06,0.0367,0.3988,0.578125,1.023647003,1.399142437,2.130465325,2.911965197,0.831458094,0.609687185,0.738448126,0.768514412,0.570859895,0.603097268,0.568539709,0.546687697,0.567266776,9.806622517,2.921670503,2.25894177,7.639846743,2.1
SLM_140809_1041_0064,0.0481,0.0567,0.0348,0.3838,0.496527778,0.898021507,1.315343982,1.605213444,2.351177368,0.833731486,0.614980013,0.742565267,0.777263255,0.536974464,0.594622361,0.559783624,0.540347677,0.567156614,24.27835926,3.448824593,2.329094989,7.979209979,2.25
SLM_140809_1041_0065,0.0522,0.0611,0.0367,0.4108,0.659722222,0.893016739,1.404111797,2.120914755,3.334765517,0.835977654,0.615414864,0.741046832,0.774514039,0.613047456,0.618809318,0.583628457,0.558566978,0.575601926,7.302369668,2.718259335,2.306665065,7.869731801,2.6
SLM_140809_1041_0066,0.0467,0.05615,0.0329,0.3958,0.527777778,0.924330473,1.364516648,1.756227899,2.592581631,0.846512713,0.632669898,0.751521186,0.788926554,0.55804457,0.610634948,0.578792742,0.555596817,0.579419087,13.25394252,3.196303537,2.428481341,8.475374732,2.16
SLM_140809_1041_0067,0.0494,0.0589,0.0348,0.4018,0.567708333,1.272287712,1.655783365,2.600238012,3.384007252,0.840586349,0.621796165,0.744302149,0.781028369,0.573083814,0.612997495,0.579468021,0.555719092,0.576570681,9.800863931,2.964913427,2.360412358,8.133603239,2.44
SLM_140809_1041_0068,0.0501,0.0589,0.0348,0.3958,0.486111111,0.633190136,1.16659741,1.108082738,2.041545468,0.838365072,0.617160368,0.740928084,0.775285939,0.531041776,0.602096976,0.570070711,0.548208056,0.570556197,11.61807466,3.060341556,2.312926225,7.900199601,2.12
SLM_140809_1041_0069,0.0508,0.0611,0.0357,0.4228,0.574652778,1.076464081,1.443626559,2.226935067,2.986502443,0.844274809,0.627405697,0.747468485,0.785472973,0.578978392,0.637051752,0.602050857,0.573130649,0.587121212,6.068636078,2.591304348,2.39830955,8.322834646,2.05
SLM_140809_1041_0070,0.0481,0.0611,0.0357,0.4018,0.647569444,0.803968849,1.271749883,1.87425238,2.964766914,0.8368,0.611712796,0.736012098,0.786174705,0.614831884,0.62155133,0.582801666,0.558532477,0.579931136,10.20973699,3.01218425,2.404387852,8.353430353,2.46
SLM_140809_1041_0071,0.0467,0.0589,0.0338,0.4048,0.630208333,0.707250195,1.237264316,1.604573879,2.807043417,0.845873233,0.627336683,0.745956437,0.793133998,0.610777155,0.625392944,0.590191709,0.56452969,0.585609158,9.765735372,3.003988974,2.466135889,8.668094218,2.26
SLM_140809_1041_0072,0.0535,0.0633,0.0367,0.4108,0.625,1.083239994,1.500811466,2.437289987,3.376825798,0.835977654,0.608457322,0.732967728,0.769545552,0.59346597,0.61326422,0.58033394,0.555791766,0.572321,7.083557951,2.678899083,2.267027474,7.678504673,3.21
SLM_140809_1041_0073,0.0522,0.0589,0.0357,0.4048,0.588541667,0.993148251,1.418976917,2.104232856,3.006457343,0.837911464,0.621145374,0.745956437,0.771553611,0.577528948,0.607826237,0.576113667,0.552664577,0.571474878,8.346961326,2.814281279,2.282910872,7.754789272,2.45
SLM_140809_1041_0074,0.0494,0.0589,0.0357,0.4048,0.538194444,0.934330616,1.386464149,1.810265568,2.686274288,0.837911464,0.621145374,0.745956437,0.782474681,0.559665193,0.619833269,0.583250184,0.558687906,0.57863888,9.021259843,2.90879086,2.372632003,8.194331984,2.44
SLM_140809_1041_0075,0.0494,0.0567,0.0348,0.3898,0.512152778,0.879006443,1.278616614,1.620668129,2.357449383,0.836081017,0.619779763,0.746024636,0.775045537,0.543295892,0.597109178,0.56418892,0.543654174,0.568090788,15.39858657,3.226804887,2.310973212,7.890688259,2.41
SLM_140809_1041_0076,0.0453,0.0556,0.0338,0.3928,0.567708333,0.87445446,1.335792663,1.787166303,2.730026255,0.84153774,0.629199502,0.752007136,0.7931979,0.579992558,0.615654454,0.578580372,0.555644388,0.581006521,16.17560976,3.330184118,2.466715605,8.671081678,1.9
SLM_150602_1043_0001,0.046462964,0.072029633,0.044051852,0.491754346,0.592013889,1.553694439,2.015337276,3.311311273,4.29518757,0.835567963,0.618049878,0.744477902,0.827344966,0.612195544,0.772998426,0.694350676,0.643349968,0.637754716,3.345333613,2.089260726,2.815866133,10.58379201,1.81
SLM_150602_1043_0002,0.042761728,0.069559259,0.043277161,0.485722852,0.5,1.268372536,1.715727428,2.283070564,3.088309371,0.836381249,0.622973279,0.749463353,0.838172278,0.569086139,0.781118341,0.697202829,0.646039521,0.643385686,3.609897055,2.186007077,2.946604376,11.3588219,2.23
SLM_150602_1043_0003,0.042545062,0.068682718,0.043543828,0.448426538,0.46875,1.50353549,1.85797385,2.537216139,3.135330871,0.822981908,0.599657796,0.734358969,0.826690333,0.546886094,0.736831223,0.654421793,0.614368982,0.623501049,4.978666709,2.500027319,2.808319162,10.54003718,2.23
SLM_150602_1043_0004,0.042349384,0.068896295,0.043554321,0.470939502,0.342013889,1.353898354,1.81849257,1.666987348,2.239018977,0.830690596,0.614492557,0.74475092,0.834988114,0.482973365,0.76622701,0.68134953,0.634453991,0.636561998,4.038219452,2.299615251,2.906950771,11.12033901,1.88
SLM_150602_1043_0005,0.045633334,0.071332098,0.043830865,0.477212354,0.505208333,1.28270669,1.67276057,2.332922792,3.042333287,0.831757275,0.611182436,0.739922268,0.825442438,0.565457898,0.758603713,0.679980807,0.632909281,0.632030086,3.708084762,2.194133304,2.794038955,10.45753856,1.59
SLM_150602_1043_0006,0.040040741,0.068550616,0.043191357,0.47436792,0.442708333,1.251454773,1.779651461,1.994506044,2.836319515,0.833095998,0.618699582,0.747473656,0.844323224,0.540976427,0.780783606,0.691398703,0.642236993,0.644011864,4.039506524,2.31603536,3.026298888,11.84713141,1.8
SLM_150602_1043_0007,0.0482,0.072314813,0.044062964,0.469961719,0.453125,1.262612152,1.628375435,2.059636073,2.656287428,0.828557012,0.6030362,0.733291747,0.813957696,0.532887081,0.738022016,0.664970078,0.621357655,0.62191909,3.796060877,2.199365254,2.668768955,9.750243128,2.56
SLM_150602_1043_0008,0.036158026,0.065127161,0.041649384,0.464711133,0.303819444,0.612747593,1.103395684,0.67019268,1.206839029,0.835495138,0.626320747,0.754162123,0.855618876,0.468807818,0.782437334,0.690550692,0.642271424,0.648468915,4.608514621,2.477569815,3.184491876,12.85222626,1.82
SLM_150602_1043_0009,0.038180865,0.065845062,0.042339507,0.47004751,0.423611111,1.316054792,1.880691885,2.006983558,2.868055124,0.834736224,0.625809177,0.754260217,0.849749178,0.53287986,0.781468758,0.691348749,0.642513127,0.646286001,4.280408948,2.387539528,3.100254335,12.3110753,2.02
SLM_150602_1043_0010,0.046407408,0.070951233,0.045359259,0.488996289,0.472222222,1.645743933,2.252566535,2.797764686,3.82936311,0.830228172,0.615697377,0.746578991,0.826645171,0.548693553,0.775249658,0.691383486,0.64118307,0.636448846,3.403221968,2.106223917,2.807799932,10.5370308,1.34
SLM_150602_1043_0011,0.049220987,0.069790121,0.044741357,0.397574084,0.208333333,1.138342152,1.529562613,0.853756614,1.14717196,0.797694798,0.552703633,0.701345886,0.77967086,0.399931429,0.641609955,0.574572927,0.551893078,0.574086893,11.26806979,3.056668842,2.349039561,8.077328579,0.67
SLM_150602_1043_0012,0.041012344,0.066541974,0.041995062,0.439640723,0.314236111,1.240283012,1.802694106,1.403070158,2.039297708,0.825614858,0.604007881,0.737083174,0.829347414,0.466340073,0.727025075,0.647935867,0.60973915,0.622221915,5.677885664,2.637074479,2.83919392,10.71971694,1.67
SLM_150602_1043_0013,0.043530247,0.068608026,0.042208025,0.454472827,0.409722222,1.202579021,1.561430067,1.773804057,2.303109349,0.830039654,0.607931254,0.737677165,0.825180808,0.515178248,0.734301166,0.659007323,0.617647265,0.624529878,4.605792599,2.417897109,2.791062506,10.44039153,1.04
SLM_150602_1043_0014,0.043975308,0.069225928,0.041904938,0.461335791,0.272569444,0.977976418,1.456379108,0.95963936,1.429072,0.833459673,0.61174729,0.739046655,0.825947586,0.443357241,0.739528498,0.665911568,0.622733326,0.627316278,4.29153875,2.346824763,2.799802914,10.49079153,1.07
SLM_150602_1043_0016,0.041641975,0.069753085,0.041782716,0.556752466,0.295138889,0.62554492,0.935247028,0.664641477,0.993699967,0.860383424,0.666204519,0.777326521,0.860820982,0.465520081,0.862407548,0.777317261,0.703450151,0.679211849,2.602572588,1.863247024,3.263179452,13.3699821,2.69
SLM_150602_1043_0017,0.0362321,0.066516049,0.041191357,0.533274683,0.430555556,0.96740346,1.49840878,1.499475362,2.322533609,0.856592541,0.663930058,0.778202477,0.872759725,0.546604881,0.861884434,0.766931322,0.697110001,0.681340591,2.971538687,2.021239966,3.460169664,14.71829355,2.71
SLM_150602_1043_0018,0.036193826,0.066267902,0.041928394,0.539577783,0.453125,0.768859863,1.2323874,1.254202652,2.010331946,0.855793815,0.665944351,0.781238347,0.874277142,0.56021933,0.872550282,0.773749783,0.701892417,0.684157897,2.893600624,1.993589538,3.487040553,14.9080061,1.87
SLM_150602_1043_0019,0.039118518,0.067062964,0.042022221,0.530250635,0.618055556,1.232035208,1.631443048,2.741278337,3.629960781,0.853139212,0.658754658,0.775451408,0.862589963,0.647711852,0.846899197,0.755990255,0.688909132,0.673365627,2.940697698,1.997640009,3.290865789,13.55497756,2.44
SLM_150602_1043_0020,0.042016666,0.069132718,0.042538272,0.534382104,0.6875,1.638086891,2.111347747,4.054265056,5.225585673,0.8525333,0.654297794,0.770899685,0.854209732,0.681019191,0.838814094,0.752750098,0.686128764,0.668612522,2.822462916,1.943258943,3.163845338,12.71833679,2.53
SLM_150602_1043_0021,0.04927963,0.071826544,0.042798148,0.457188257,0.486111111,1.471319532,1.893907632,2.574809182,3.314338355,0.828802755,0.599083259,0.728451665,0.805398799,0.545679972,0.712190701,0.647285223,0.607930913,0.612045435,4.155931779,2.275933034,2.58198204,9.277428855,1.37
SLM_150602_1043_0022,0.046258026,0.071391357,0.042922223,0.483260498,0.623263889,1.135913143,1.639572647,2.548705115,3.678791126,0.836854305,0.617407835,0.742572366,0.82528269,0.627389732,0.759269071,0.685266292,0.636708998,0.633779161,3.534362593,2.143744312,2.792220853,10.44706267,1.66
SLM_150602_1043_0023,0.052146912,0.07611358,0.045345679,0.515274072,0.484375,1.581776733,1.993793399,2.758223179,3.47667724,0.838230178,0.618492537,0.742593272,0.816196746,0.550032799,0.778070511,0.705802905,0.650812333,0.636670059,2.814555352,1.894877929,2.692360801,9.881200176,1.22
SLM_150602_1043_0024,0.055919751,0.078104938,0.04628642,0.508748145,0.463541667,1.181277599,1.622027667,1.971256994,2.706758669,0.833212478,0.607064929,0.733817747,0.801937559,0.532668972,0.756166584,0.689045413,0.637985416,0.624877128,2.803841031,1.873214028,2.548323082,9.097825646,1.64
SLM_150602_1043_0025,0.052290741,0.074794443,0.046524074,0.500467285,0.427083333,0.947186518,1.443323803,1.456299271,2.219110347,0.82989101,0.609773925,0.73996378,0.810800609,0.518154427,0.764659628,0.689093133,0.638574867,0.628791999,3.014322014,1.958147011,2.636144406,9.570858548,1.65
SLM_150602_1043_0026,0.066925928,0.082073456,0.049408641,0.449695068,0.201388889,0.57658062,0.933263156,0.418020949,0.676615788,0.802010524,0.547531786,0.691318865,0.74090899,0.388794172,0.646270015,0.594244907,0.564766725,0.565706862,3.527853549,2.001928315,2.058513364,6.71929525,0.92
SLM_150711_1035_0001,0.055703705,0.064506174,0.037106172,0.340129016,0.229166667,0.708062057,1.063704603,0.584151197,0.877556297,0.803273007,0.539946427,0.681163797,0.718549266,0.39591754,0.509337599,0.482463454,0.476247358,0.511710269,-9.130072079,5.114158422,1.915447953,6.106039394,0.7
SLM_150711_1035_0002,0.048198764,0.06088642,0.033918518,0.378762964,0.335069444,0.587540283,1.088744979,0.708720467,1.313298631,0.8356189,0.599614174,0.723022836,0.774224429,0.458898116,0.584627893,0.552990084,0.534915612,0.563178456,41.13938783,3.60181402,2.304323204,7.858354284,0.88
SLM_150711_1035_0003,0.055516049,0.065138889,0.033478395,0.350017285,0.302083333,0.705284262,1.131052866,0.766996635,1.230019992,0.825404056,0.560366987,0.686195737,0.726207221,0.428750098,0.514134022,0.496376342,0.487836104,0.520749562,-15.38610449,4.397647421,1.962748104,6.304794564,0.94
SLM_150711_1035_0004,0.048092592,0.059498148,0.030840741,0.328337646,0.392361111,0.938231468,1.374884188,1.325251949,1.942023916,0.82827062,0.568454972,0.693178667,0.744480719,0.474396949,0.505642961,0.485269505,0.479636101,0.522425909,-5.279283828,8.392073306,2.082843381,6.82719799,1.06
